timestamp,ip,method,endpoint,status_code,response_size,response_time_ms,user_agent,requests_per_minute,is_anomaly
2026-05-24 02:19:12,192.168.2.31,POST,/favicon.ico,200,25074,111,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-25 04:11:20,192.168.3.69,GET,/static/js/app.js,200,14952,137,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4,0
2026-05-20 19:31:15,192.168.2.242,POST,/favicon.ico,200,26808,110,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-23 07:59:58,192.168.8.112,POST,/api/products,404,49126,64,Mozilla/5.0 (Linux; Android 11; Pixel 5),13,0
2026-05-25 10:56:30,192.168.4.25,GET,/favicon.ico,301,19118,358,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),18,0
2026-05-23 11:28:06,10.88.193.165,GET,/shell.php,404,468,23,-,281,1
2026-05-22 11:36:05,192.168.6.124,POST,/checkout,200,726,73,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),7,0
2026-05-20 07:38:48,192.168.2.218,POST,/images/product1.jpg,200,48443,454,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),9,0
2026-05-23 11:54:24,192.168.9.64,POST,/checkout,200,37601,329,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0
2026-05-21 14:12:04,192.168.1.220,POST,/api/user/profile,200,36064,77,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0
2026-05-26 03:58:36,192.168.1.85,GET,/home,301,19008,467,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0
2026-05-26 13:40:07,192.168.10.84,POST,/static/js/app.js,200,30413,447,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,18,0
2026-05-22 08:57:18,192.168.10.58,POST,/images/product1.jpg,301,39573,88,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15,0
2026-05-21 08:59:27,192.168.7.70,GET,/products,200,8583,239,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,16,0
2026-05-21 13:49:24,10.250.168.52,OPTIONS,/phpinfo.php,403,185,75,Nikto/2.1.6,347,1
2026-05-22 18:01:08,192.168.7.191,GET,/static/js/app.js,200,1090,191,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-24 16:22:37,10.251.118.26,GET,/images/product1.jpg,200,1787,8866,curl/7.68.0,610,1
2026-05-26 20:00:02,192.168.4.25,POST,/api/products,301,47797,373,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),13,0
2026-05-22 15:34:38,192.168.2.31,GET,/static/css/main.css,304,682,294,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-22 19:13:24,10.250.168.52,GET,/phpinfo.php,403,128,65,Nikto/2.1.6,465,1
2026-05-26 00:45:29,192.168.5.85,GET,/api/products,404,8908,134,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0
2026-05-21 15:54:35,10.244.183.148,POST,/admin/login,401,703,155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,77,1
2026-05-20 03:20:52,192.168.5.25,POST,/api/user/profile,304,1425,161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0
2026-05-25 01:36:01,10.244.183.148,GET,/../../../etc/passwd,400,223,177,-,27,1
2026-05-21 05:13:20,192.168.4.25,GET,/favicon.ico,304,9738,119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-21 09:48:19,192.168.3.235,POST,/home,200,2231,325,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,0
2026-05-23 17:30:03,192.168.8.222,POST,/api/products,200,29683,248,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-21 19:49:39,192.168.9.41,POST,/api/cart,404,46895,154,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),13,0
2026-05-24 01:51:58,192.168.10.58,POST,/api/cart,301,23229,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-23 10:54:06,10.148.149.97,GET,/static/js/app.js,429,1549,3501,-,638,1
2026-05-26 09:24:06,192.168.1.56,POST,/api/cart,404,35685,305,Mozilla/5.0 (Linux; Android 11; Pixel 5),13,0
2026-05-25 18:27:35,192.168.2.242,POST,/,404,13834,325,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,16,0
2026-05-21 03:53:09,192.168.8.219,POST,/api/cart,301,42095,269,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),7,0
2026-05-22 20:05:24,192.168.4.91,GET,/,200,40495,62,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-22 23:43:46,192.168.9.41,GET,/favicon.ico,200,27215,423,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,5,0
2026-05-26 13:05:07,192.168.6.238,GET,/static/css/main.css,301,49776,407,Mozilla/5.0 (Linux; Android 11; Pixel 5),16,0
2026-05-24 21:16:48,192.168.2.95,GET,/api/user/profile,404,24899,155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-21 03:03:27,192.168.7.168,POST,/static/js/app.js,302,1597,285,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),14,0
2026-05-23 01:26:26,10.13.117.165,POST,/api/auth,401,811,192,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,299,1
2026-05-24 07:20:37,192.168.1.188,GET,/products,304,47808,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0
2026-05-26 15:12:49,192.168.8.112,GET,/favicon.ico,301,36141,148,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-26 15:27:10,192.168.2.71,POST,/products,404,37778,415,Mozilla/5.0 (Linux; Android 11; Pixel 5),2,0
2026-05-23 11:13:13,192.168.9.174,GET,/api/cart,301,10126,418,Mozilla/5.0 (Linux; Android 11; Pixel 5),15,0
2026-05-23 16:43:37,192.168.7.70,GET,/static/css/main.css,200,6122,423,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12,0
2026-05-26 22:24:37,192.168.10.81,POST,/api/cart,200,47183,137,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-22 12:19:52,192.168.1.246,POST,/products,404,40865,426,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-23 14:20:42,192.168.3.175,GET,/api/cart,404,10150,143,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),7,0
2026-05-21 18:14:15,10.47.214.151,POST,/wp-login.php,401,662,296,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),76,1
2026-05-20 18:29:12,10.250.168.52,GET,/.env,404,333,160,sqlmap/1.7.8,5,1
2026-05-21 13:05:29,192.168.7.178,GET,/api/products,301,22285,70,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-20 23:44:02,10.207.154.222,GET,/../../../etc/passwd,404,168,109,masscan/1.0,8,1
2026-05-20 14:29:40,192.168.2.219,GET,/api/products,200,48367,145,Mozilla/5.0 (Linux; Android 11; Pixel 5),17,0
2026-05-20 19:48:26,192.168.6.142,POST,/api/products,404,29476,364,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-21 08:54:55,192.168.7.191,GET,/api/products,302,13079,473,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-24 07:43:26,192.168.1.177,POST,/images/product1.jpg,302,39167,124,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15,0
2026-05-21 02:52:01,192.168.3.192,POST,/home,302,37408,336,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),19,0
2026-05-25 23:26:34,192.168.4.207,POST,/static/js/app.js,301,36012,86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0
2026-05-25 22:55:55,192.168.8.3,GET,/checkout,200,20081,369,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,18,0
2026-05-23 01:47:23,192.168.8.233,POST,/static/js/app.js,200,40444,481,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-20 12:14:19,192.168.8.3,GET,/api/user/profile,404,15772,62,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-26 06:44:54,192.168.6.101,POST,/products,404,29373,274,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0
2026-05-20 01:53:59,10.244.183.148,POST,/api/auth,403,431,196,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),183,1
2026-05-23 04:33:34,192.168.3.235,POST,/static/css/main.css,304,21291,281,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0
2026-05-25 07:40:25,192.168.9.217,GET,/home,200,22389,202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-20 02:20:27,192.168.10.81,GET,/checkout,404,22101,443,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0
2026-05-20 09:14:48,10.88.193.165,GET,/.env,404,649,106,python-requests/2.28.0,6,1
2026-05-25 05:02:23,192.168.2.95,POST,/static/js/app.js,301,39091,151,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-26 03:16:43,192.168.2.219,POST,/static/css/main.css,302,39641,112,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0
2026-05-24 02:33:30,192.168.4.101,GET,/api/products,301,8132,219,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,20,0
2026-05-25 05:43:52,192.168.7.22,GET,/static/js/app.js,404,2271,109,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-20 08:37:55,10.243.232.92,GET,/api/user/profile,200,1528,4272,,1010,1
2026-05-22 14:56:58,192.168.1.22,POST,/,200,6250,221,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),16,0
2026-05-26 20:17:12,192.168.7.70,POST,/,304,5264,150,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),14,0
2026-05-23 21:53:27,192.168.7.195,GET,/checkout,404,22424,90,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-23 07:19:50,192.168.1.178,POST,/cart,200,28049,378,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0
2026-05-24 02:18:52,192.168.3.69,GET,/,404,13914,492,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),20,0
2026-05-26 17:39:59,192.168.3.69,GET,/api/cart,404,49530,267,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0
2026-05-25 00:16:00,192.168.9.34,GET,/api/products,304,36347,405,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0
2026-05-26 08:26:48,192.168.9.251,POST,/products,200,21912,211,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),8,0
2026-05-20 16:02:00,192.168.2.130,POST,/home,404,40128,293,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-23 01:24:54,192.168.8.233,GET,/home,302,38154,183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15,0
2026-05-25 04:19:46,192.168.7.104,POST,/checkout,301,22064,473,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-20 22:47:59,192.168.9.174,GET,/static/css/main.css,302,40072,86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,18,0
2026-05-20 16:01:53,192.168.3.175,POST,/products,301,31273,82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5,0
2026-05-22 12:07:57,192.168.9.1,GET,/api/products,404,19227,417,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-26 09:13:01,192.168.1.127,POST,/static/js/app.js,404,33791,311,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),8,0
2026-05-23 15:17:24,192.168.2.95,POST,/favicon.ico,404,37008,110,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-26 03:14:26,10.106.131.157,OPTIONS,/admin,200,320,16,sqlmap/1.7.8,204,1
2026-05-25 18:23:23,192.168.9.41,GET,/,200,5554,222,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0
2026-05-25 15:37:11,10.47.214.151,POST,/api/auth,403,113,104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,147,1
2026-05-21 21:24:24,192.168.7.23,POST,/products,301,4102,292,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0
2026-05-20 15:41:24,192.168.1.21,GET,/api/user/profile,200,8159,482,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-20 07:42:30,192.168.2.95,GET,/favicon.ico,200,44914,309,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0
2026-05-20 06:52:43,10.229.46.98,OPTIONS,/.git/config,403,273,82,-,339,1
2026-05-26 17:53:06,10.250.168.52,POST,/admin/login,200,874,136,Mozilla/5.0 (Linux; Android 11; Pixel 5),75,1
2026-05-20 03:09:20,192.168.5.85,GET,/checkout,200,44498,208,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-26 00:36:00,192.168.5.21,GET,/cart,200,4010,465,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),7,0
2026-05-22 14:20:24,192.168.7.168,GET,/static/css/main.css,301,45996,324,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-21 20:08:44,192.168.6.238,POST,/cart,200,49280,446,Mozilla/5.0 (Linux; Android 11; Pixel 5),2,0
2026-05-24 06:24:23,10.21.114.33,GET,/api/products?id=1' OR '1'='1,500,1693,4482,python-requests/2.28.0,5,1
2026-05-21 05:21:06,192.168.7.195,POST,/checkout,200,10599,492,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-22 01:56:13,192.168.8.12,POST,/api/products,404,3049,371,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-24 02:05:26,192.168.7.186,POST,/images/product1.jpg,200,15698,399,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-22 03:00:58,192.168.5.81,POST,/favicon.ico,404,35332,392,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),11,0
2026-05-20 05:06:35,192.168.2.71,POST,/favicon.ico,200,45570,325,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,17,0
2026-05-24 03:25:07,192.168.2.218,POST,/static/js/app.js,200,41591,378,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1,0
2026-05-21 08:22:08,192.168.7.168,POST,/static/js/app.js,404,16549,299,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-26 10:13:57,192.168.8.219,GET,/home,301,37138,104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,7,0
2026-05-22 02:44:35,192.168.9.1,POST,/static/js/app.js,404,42224,90,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),14,0
2026-05-22 05:03:13,10.21.114.33,GET,/.env,404,298,139,Nikto/2.1.6,6,1
2026-05-20 00:13:04,192.168.8.107,POST,/api/cart,404,45136,293,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-23 17:58:03,10.106.131.157,GET,/.git/config,404,198,196,sqlmap/1.7.8,30,1
2026-05-24 17:02:00,192.168.10.81,POST,/home,301,2618,170,Mozilla/5.0 (Linux; Android 11; Pixel 5),14,0
2026-05-22 17:58:51,192.168.10.58,GET,/api/user/profile,404,39181,298,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,19,0
2026-05-23 09:07:23,192.168.10.156,GET,/api/products,404,10192,343,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),3,0
2026-05-24 23:58:53,192.168.1.121,GET,/favicon.ico,200,29512,192,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),6,0
2026-05-22 06:04:25,10.106.131.157,POST,/api/auth,401,340,185,Mozilla/5.0 (Linux; Android 11; Pixel 5),258,1
2026-05-24 05:38:31,10.88.193.165,POST,/wp-login.php,403,290,272,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),136,1
2026-05-23 09:24:09,192.168.1.177,GET,/checkout,404,6025,193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12,0
2026-05-22 23:00:40,192.168.1.192,POST,/api/products,404,23731,330,Mozilla/5.0 (Linux; Android 11; Pixel 5),6,0
2026-05-25 00:56:07,192.168.4.25,GET,/favicon.ico,304,28576,260,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),12,0
2026-05-25 16:16:04,192.168.7.18,POST,/cart,200,10805,454,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),8,0
2026-05-26 10:53:24,10.47.214.151,GET,/api/products?id=1' OR '1'='1,400,1104,2799,sqlmap/1.7.8,12,1
2026-05-26 01:28:00,192.168.1.127,POST,/,200,39796,194,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),6,0
2026-05-21 19:31:47,192.168.1.3,POST,/checkout,301,45052,338,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),17,0
2026-05-21 23:37:15,192.168.7.23,GET,/api/cart,404,10000,290,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),19,0
2026-05-21 11:32:44,192.168.4.207,GET,/images/product1.jpg,304,13225,258,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-26 21:58:26,192.168.4.25,GET,/api/cart,304,44186,189,Mozilla/5.0 (Linux; Android 11; Pixel 5),12,0
2026-05-20 08:51:30,192.168.10.233,POST,/images/product1.jpg,301,49967,340,Mozilla/5.0 (Linux; Android 11; Pixel 5),7,0
2026-05-21 05:36:53,192.168.9.91,POST,/,304,44287,67,Mozilla/5.0 (Linux; Android 11; Pixel 5),5,0
2026-05-20 05:24:38,192.168.7.104,POST,/home,200,14141,318,Mozilla/5.0 (Linux; Android 11; Pixel 5),10,0
2026-05-20 15:07:07,192.168.1.93,POST,/api/user/profile,304,2387,288,Mozilla/5.0 (Linux; Android 11; Pixel 5),13,0
2026-05-23 07:00:50,192.168.5.85,POST,/static/js/app.js,302,10150,83,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-26 01:25:27,192.168.8.219,GET,/api/user/profile,301,33044,342,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,20,0
2026-05-26 20:34:26,192.168.2.130,POST,/checkout,301,10257,91,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),17,0
2026-05-26 09:19:20,192.168.5.25,GET,/cart,200,28115,406,Mozilla/5.0 (Linux; Android 11; Pixel 5),8,0
2026-05-20 02:23:56,10.251.147.51,GET,/api/user/profile,200,2786,5507,,1086,1
2026-05-26 08:20:03,192.168.2.66,POST,/,200,22524,194,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,20,0
2026-05-26 18:36:55,192.168.7.18,GET,/,302,29639,498,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11,0
2026-05-21 08:39:37,192.168.2.31,POST,/home,200,41517,193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,8,0
2026-05-21 23:46:13,192.168.7.191,GET,/api/user/profile,200,12360,273,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-26 15:28:21,10.207.154.222,GET,/admin,403,265,23,curl/7.68.0,110,1
2026-05-24 17:15:13,10.144.130.4,GET,/api/products?id=1' OR '1'='1,400,1694,1747,Mozilla/5.0 (Linux; Android 11; Pixel 5),34,1
2026-05-22 02:26:14,192.168.9.174,GET,/images/product1.jpg,404,49154,79,Mozilla/5.0 (Linux; Android 11; Pixel 5),18,0
2026-05-21 09:31:50,192.168.2.242,GET,/,200,5198,431,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),6,0
2026-05-22 06:39:34,192.168.6.101,GET,/home,404,34904,190,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2,0
2026-05-26 19:40:56,10.251.118.26,POST,/admin/login,401,265,153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,112,1
2026-05-23 08:07:51,192.168.5.81,POST,/static/css/main.css,302,3447,402,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,17,0
2026-05-25 02:19:13,192.168.6.67,POST,/api/user/profile,302,28468,125,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-21 15:00:54,192.168.3.177,POST,/home,304,33660,373,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,7,0
2026-05-22 21:52:58,192.168.5.25,POST,/api/user/profile,200,44153,324,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,15,0
2026-05-21 17:18:47,192.168.2.218,GET,/static/css/main.css,304,7335,123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0
2026-05-25 11:21:07,192.168.1.56,GET,/images/product1.jpg,304,11610,344,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),13,0
2026-05-22 05:14:01,192.168.7.191,POST,/api/user/profile,302,797,117,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),19,0
2026-05-25 11:49:47,192.168.1.178,GET,/favicon.ico,404,3703,263,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),10,0
2026-05-26 23:36:12,10.250.168.52,OPTIONS,/.git/config,404,417,58,masscan/1.0,418,1
2026-05-20 19:24:53,10.137.136.104,GET,/api/products,200,3858,9539,Mozilla/5.0 (Linux; Android 11; Pixel 5),888,1
2026-05-21 05:30:17,192.168.9.197,POST,/api/cart,302,15887,254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,8,0
2026-05-22 07:12:05,192.168.6.238,POST,/static/css/main.css,404,32850,56,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),4,0
2026-05-24 13:17:30,10.229.46.98,GET,/api/cart,503,3382,5165,masscan/1.0,1287,1
2026-05-21 14:06:29,192.168.9.162,GET,/static/js/app.js,404,19529,488,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0
2026-05-21 21:27:12,192.168.8.219,GET,/api/user/profile,200,36023,352,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),15,0
2026-05-22 22:57:22,192.168.8.222,POST,/favicon.ico,301,26306,261,Mozilla/5.0 (Linux; Android 11; Pixel 5),4,0
2026-05-21 19:53:27,192.168.10.35,POST,/api/user/profile,200,37132,296,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,7,0
2026-05-24 15:46:00,192.168.9.1,POST,/images/product1.jpg,200,42364,173,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0
2026-05-20 17:10:32,10.229.46.98,GET,/../../../etc/passwd,403,83,154,masscan/1.0,14,1
2026-05-23 18:37:58,192.168.2.219,GET,/,200,10137,338,Mozilla/5.0 (Linux; Android 11; Pixel 5),7,0
2026-05-20 12:52:20,192.168.2.95,POST,/api/cart,200,20453,125,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,6,0
2026-05-26 15:29:05,192.168.2.242,POST,/api/cart,200,39933,298,Mozilla/5.0 (Linux; Android 11; Pixel 5),19,0
2026-05-24 07:43:40,192.168.9.112,GET,/images/product1.jpg,200,5749,180,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,18,0
2026-05-20 12:41:55,192.168.9.187,GET,/api/products,302,20916,170,Mozilla/5.0 (Linux; Android 11; Pixel 5),18,0
2026-05-21 11:48:30,10.148.149.97,GET,/api/cart,503,4138,8541,Nikto/2.1.6,1622,1
2026-05-26 13:24:30,192.168.3.236,POST,/cart,200,25494,340,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-24 12:43:29,192.168.7.186,GET,/static/css/main.css,302,8175,386,Mozilla/5.0 (Linux; Android 11; Pixel 5),20,0
2026-05-24 00:01:12,192.168.4.101,POST,/api/user/profile,200,8130,77,Mozilla/5.0 (Linux; Android 11; Pixel 5),7,0
2026-05-24 05:16:12,10.207.154.222,GET,/api/products?id=1' OR '1'='1,200,825,2194,curl/7.68.0,33,1
2026-05-21 17:24:19,192.168.1.93,POST,/static/js/app.js,404,14817,150,Mozilla/5.0 (Linux; Android 11; Pixel 5),1,0
2026-05-25 06:37:29,192.168.7.168,POST,/api/cart,200,3360,137,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),5,0
2026-05-25 23:53:29,10.111.132.23,GET,/api/products?id=1' OR '1'='1,200,1018,4251,python-requests/2.28.0,32,1
2026-05-23 22:00:20,192.168.1.177,GET,/,301,31847,498,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0
2026-05-23 04:56:33,192.168.4.25,POST,/api/products,302,46748,145,Mozilla/5.0 (Linux; Android 11; Pixel 5),15,0
2026-05-25 09:38:29,192.168.10.35,GET,/api/cart,302,16974,173,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0
2026-05-23 11:01:15,192.168.10.12,POST,/favicon.ico,200,2980,197,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,18,0
2026-05-24 13:22:44,192.168.9.112,POST,/favicon.ico,200,49739,169,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),2,0
2026-05-24 13:14:48,192.168.10.156,GET,/favicon.ico,301,38769,323,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),8,0
